-0.309,0.085,-0.686,-1.098,0.054,-0.642,-0.142,-0.299,-0.441,-0.001,0.027,0.34,-0.187,-0.493,-0.097,-0.909,0.242,-0.421,-0.062,-0.035,-0.371,0.038,-0.539,0.922,-0.195,-0.543,-0.107,-1.333,-0.513,-1.183,-0.492,-1.507,-0.066,0.048,-0.132,-0.682,-0.42,-1.173,-0.026,-0.094
-0.04,0.246,0.164,0.074,-0.158,-0.504,0.097,-0.254,0.016,-0.662,-0.434,0.235,0.031,-0.06,-0.449,-0.378,0.557,0.429,-0.168,-0.399,0.303,-0.169,-2.422,-1.375,-0.634,1.267,-0.576,-1.174,-1.641,-1.364,-0.453,-2.639,-0.129,-0.837,-1.006,-1.127,-0.173,-0.544,-0.065,-0.05
-0.273,0.047,-0.214,-1.082,0.194,-0.501,-0.86,-0.521,-0.42,-0.245,-0.035,0.192,-0.16,-0.52,-0.188,-0.906,0.171,-0.515,0.006,0.124,-0.27,0.173,0.147,1.334,-0.082,-0.169,0.072,-0.852,-0.394,-0.093,-0.147,-1.176,-0.005,0.21,-0.132,-0.226,-0.202,-0.882,-0.02,-0.025
-0.485,0.257,-0.754,-1.563,-0.056,-1.141,-1.066,-1.872,-0.568,-0.879,-0.371,0.277,-0.282,-0.719,-0.344,-1.128,0.399,-0.585,0.027,0.135,0.01,0.071,0.499,1.742,-0.09,-0.149,-0.287,-0.526,-1.107,-0.163,-0.169,-1.184,-0.033,0.066,-0.381,0.227,-0.266,-1.356,-0.004,-0.015
-0.11,0.138,-1.158,-0.469,-0.228,-0.585,0.341,-0.538,-0.283,-0.649,-0.235,0.039,-0.197,-0.137,0.032,-0.969,0.188,-0.371,-0.255,-0.17,-0.271,-0.183,-0.782,-0.359,-0.336,0.497,-0.319,-0.844,-0.982,-0.48,-0.242,-1.852,-0.043,-0.329,-0.453,-0.613,-0.483,-0.811,-0.058,-0.122
-0.26,0.047,-0.325,-1.121,0.206,-0.606,-0.905,-0.639,-0.46,-0.229,-0.011,0.122,-0.135,-0.554,-0.188,-1.091,0.32,-0.756,-0.01,0.124,-0.277,0.134,0.447,1.262,-0.102,-0.166,0.026,-1.061,-0.607,-0.132,-0.143,-1.168,-0.005,0.137,-0.224,-0.165,-0.292,-1.137,0.021,-0.025
-0.504,0.135,-1.882,-1.514,0.704,-0.41,-0.772,-0.083,-1.206,1.473,-0.187,-1.094,-0.149,0.193,-0.68,-0.829,-0.219,-0.354,-0.036,0.149,-0.368,0.411,-3.424,-0.924,0.577,-1.606,-0.465,-1.451,-2.303,-0.741,-0.863,-4.066,-0.226,0.337,-1.643,-1.495,1.07,-0.331,-0.875,0.255
-0.325,0.317,-3.118,-3.045,0.402,-0.331,-0.448,-0.103,-0.478,1.382,-0.164,-1.024,-0.075,-0.489,-0.216,-0.4,0.159,-0.267,-0.725,0.25,-0.429,0.296,-1.515,-0.335,0.574,-1.483,-0.816,-0.532,-2.806,-0.021,-0.891,-2.708,-0.154,-0.774,-2.143,-0.751,1.27,-0.192,-0.057,0.516
-0.599,-0.118,-1.595,0.166,0.318,-0.213,-0.759,-0.77,-0.079,-0.252,-0.454,-1.658,-0.207,1.044,-0.266,-1.188,-0.467,-0.276,-0.254,-0.925,0.298,0.03,-3.066,-1.496,-1.34,-1.572,-0.072,-1.123,-0.79,-1.555,-0.629,-2.895,0.006,1.359,-0.196,-0.226,0.246,-0.614,-2.342,0.023
-0.53,0.158,-3.652,-1.559,0.289,-0.467,-0.525,-1.187,-1.46,0.426,-0.578,-2.191,-0.232,0.162,-0.782,-1.208,-0.029,-0.618,-1.061,-0.212,-0.736,0.221,-2.416,-1.121,-0.223,-1.645,-0.44,-0.956,-1.49,-0.902,-0.824,-2.351,-0.149,1.535,-0.341,-0.695,0.576,-0.348,-0.459,-0.392
-0.178,0.318,-2.481,-3.591,0.706,-0.248,-0.459,0.526,-0.68,1.619,0.079,-0.423,-0.095,0.964,-0.335,0.03,0.143,0.133,-0.875,0.255,-0.12,0.297,-1.627,0.315,0.391,-1.348,-1.496,-0.152,-3.264,-0.581,-0.88,-3.244,-0.323,-1.042,-2.908,-0.871,0.502,-0.053,-0.166,0.145
-0.606,0.293,-2.633,-1.407,0.573,-0.474,-0.53,-0.762,-1.279,0.897,-0.115,-1.93,-0.211,0.394,-0.035,-1.206,-0.101,0.113,-1.028,-0.272,-0.487,0.314,-2.93,-2.093,0.263,-1.536,-0.524,-1.197,-2.124,-0.925,-1.024,-3.021,-0.132,0.365,-1.52,-0.724,0.523,-0.079,-0.417,0.061
-0.325,0.048,-2.219,-0.5,0.167,-0.544,-0.636,-0.811,-0.442,-0.06,-0.491,-2.372,-0.105,0.612,-0.64,-1.17,-0.088,-0.568,-1.334,-0.181,-0.312,0.235,-2.929,-1.152,-0.677,-1.818,-0.208,-1.004,-0.911,-1.663,-0.537,-2.109,-0.223,1.431,-0.725,-0.308,0.212,-0.355,-0.78,-0.148
-0.4,0.228,-2.787,-2.067,0.529,-0.268,-0.593,0.002,-0.436,0.819,-0.201,-0.818,-0.106,1.481,-0.178,0.111,-0.018,-0.073,-0.467,0.1,-0.51,0.44,-2.175,-0.745,0.303,-1.282,-0.522,-0.106,-3.024,-0.781,-1.475,-3.705,-0.234,0.476,-2.695,-1.312,0.86,-0.011,-0.434,-0.075
0.075,0.147,-2.076,-2.609,0.592,-0.291,-0.26,0.073,-0.386,2.191,-0.925,-0.006,0.023,-0.058,-0.074,0.248,0.16,0.131,-0.826,0.178,-0.313,0.212,-1.118,-0.001,0.503,-1.29,-0.912,-1.314,-2.941,-1.323,-1.95,-3.259,-0.291,-1.222,-1.901,-0.713,0.827,0.027,-0.521,-0.531
-0.084,-6.148,0.582,0.614,-1.711,5.608,0.107,1.296,1.471,0.974,-0.332,0.929,0.132,0.775,3.832,-0.023,0.041,1.546,-0.536,-2.068,0.033,10.919,0.123,-0.103,0.665,-1.027,0.364,2.009,-0.572,0.257,0.562,0.205,0.016,-0.286,-2.717,0.089,-0.02,2.42,-0.179,0.551
0.061,-0.004,-0.372,0.36,-0.431,-0.466,0.759,-0.377,-0.73,-0.195,-0.116,-0.485,-1.571,0.376,-0.498,-0.237,-0.11,-0.172,-0.568,-0.434,-0.078,-2.862,0.674,0.983,0.409,0.07,0.003,1.747,0.377,0.725,0.325,0.768,-0.324,0.597,0.404,0.195,0.01,1.817,0.318,-0.47
0.061,0.071,-0.327,0.555,-0.431,-0.466,0.759,-0.377,-0.73,-0.176,-0.114,-0.485,-1.571,0.203,-0.582,-0.237,-0.11,-0.172,-0.552,-0.417,-0.078,-2.783,0.719,1.188,0.409,0.07,0.003,1.747,0.377,0.742,0.324,0.768,-0.324,0.418,0.317,0.195,0.01,1.817,0.336,-0.451
0.13,1.617,-0.546,0.243,-2.825,-0.306,0.234,-0.324,0.291,-0.209,-0.559,-0.107,-2.544,0.334,1.546,0.054,1.076,1.034,-0.76,-1.895,0.277,0.337,-0.939,-0.819,0.526,-0.682,0.185,0.327,-1.316,0.073,0.695,-0.474,3.849,-1.04,-2.479,-0.246,-1.243,0.793,-0.323,0.367
-0.299,-0.792,-1.186,-1.291,-0.43,-0.348,0.052,0.524,-0.168,-0.168,-0.162,-0.84,3.276,-0.753,-1.392,-0.382,-0.28,0.964,-0.319,-0.369,0.037,0.196,2.545,1.493,-0.046,0.361,0.194,0.856,-0.306,0.37,0.225,0.175,1.179,0.861,-0.311,-0.007,0.128,0.5,0.204,-0.384
0.08,0.232,0.164,-0.31,-0.314,0.076,-0.268,0.393,0.469,-0.119,-0.041,0.433,0.582,0.224,0.77,0.137,-0.068,0.697,-0.337,-0.187,-0.638,-0.26,-0.396,-0.821,-1.151,-0.799,-0.187,-0.979,-2.135,-1.26,-0.403,-0.403,0.431,-0.808,-2.227,-0.728,-0.035,-0.794,-0.329,-0.792
0.175,0.16,0.414,-0.746,0.085,-1.714,0.532,0.132,1.009,0.011,0.089,0.357,-0.246,-0.572,0.674,0.223,2.3,0.429,-2.783,0.317,-1.044,-0.009,-2.621,-1.145,-8.201,-2.615,-0.259,-1.244,-0.955,-1.514,-0.886,-1.769,-2.283,0.235,-0.825,-1.685,-1.16,-0.385,-12.763,-4.594
0.079,-0.056,-0.004,0.132,0.167,0.239,0.205,-0.264,0.136,-0.685,-0.289,0.151,-0.111,1.337,-0.574,-0.065,0.115,-0.184,1.356,0.507,-0.482,-0.086,-2.215,-1.84,-2.824,-0.505,-0.213,-0.99,-0.931,-1.814,-1.043,-0.879,-0.914,-0.232,1.309,-0.576,-0.544,-0.557,-3.027,-1.266
0.068,-0.505,0.105,0.149,0.486,0.14,0.284,-0.172,0.891,-0.18,-0.28,0.199,0.101,1.456,0.243,-0.134,0.076,-0.128,0.548,0.523,-0.381,-0.474,-1.435,-0.788,-2.548,-0.383,-0.247,-1.121,0.774,-1.949,-1.118,-0.832,-0.851,0.522,1.319,-0.509,-0.276,-0.729,-3.374,-1.331
0.133,-0.252,-1.809,-1.388,0.751,-0.511,0.003,-0.379,0.111,-0.995,-0.358,1.023,-0.007,-0.665,0.013,0.06,-0.042,-0.327,1.069,0.75,0.053,-0.155,-0.543,-1.607,-0.826,-0.37,-0.468,-0.44,-1.224,-0.202,0.269,-1.403,-0.23,-1.414,-0.445,-0.07,0.01,-0.58,-1.008,-1.204
0.137,-0.223,-1.766,-1.3,0.882,-0.425,-0.005,-0.104,0.166,-0.732,-0.32,0.953,0.019,-0.363,0.091,0.095,-0.036,-0.169,0.734,0.915,-0.011,-0.152,-0.542,-1.518,-1.007,-0.733,-0.361,-0.391,-1.149,-0.157,0.292,-1.491,-0.248,-1.813,-0.438,-0.125,0.053,-0.495,-1.195,-1.158
-0.015,-0.14,-1.829,-1.264,0.619,-0.612,-0.14,0.022,0.248,-0.774,-0.503,0.402,0.03,0.082,-0.023,-0.297,-0.002,-0.106,1.157,0.988,-0.075,-0.221,-0.514,-0.91,-1.116,-0.959,-0.128,-0.458,-0.646,-0.287,0.509,-1.435,-0.196,-0.205,-0.109,0.082,0.198,-0.77,-1.481,-1.214
0.074,-0.105,-1.803,-0.981,0.722,-1.04,0.172,-0.023,0.454,-0.704,-0.378,0.701,0.118,-0.048,0.258,-0.311,-0.124,-0.398,1.086,1.016,0.009,-0.113,-0.798,-0.858,-0.795,-0.331,-0.157,0.203,-0.829,0.07,0.344,-1.615,-0.121,-0.669,-0.196,-0.022,-0.09,-0.285,-1.483,-1.086
0.007,0.137,-2.14,-0.888,0.315,-0.483,0.208,0.055,0.186,-0.386,-0.278,0.17,-0.048,0.862,0.171,-0.399,-0.061,-0.119,0.063,0.791,-0.057,-0.044,-0.445,-1.255,-1.269,-0.196,-0.817,0.312,-0.523,0.117,0.577,-1.896,-0.188,-0.521,-0.259,0.088,0.19,-0.041,-1.915,-0.908
0.139,-0.205,-1.672,-0.959,0.882,-0.955,0.081,-0.148,0.281,-1.024,-0.437,0.953,0.051,-0.029,0.012,0.095,-0.042,-0.232,0.734,0.884,-0.011,-0.162,-0.93,-1.69,-1.007,-0.767,-0.397,-0.44,-1.263,-0.393,0.122,-1.657,-0.248,-1.728,-0.633,-0.125,0.016,-0.56,-1.184,-1.07
0.021,-0.14,-1.816,-1.32,0.619,-1.14,-0.066,0.018,0.068,-0.866,-0.583,0.474,0.031,-0.086,-0.13,-0.315,0.037,-0.166,1.127,0.985,-0.083,-0.182,-0.535,-0.971,-0.966,-0.428,-0.219,0.095,-0.544,-0.081,0.619,-1.437,-0.161,-0.356,0.03,0.121,0.187,-0.505,-1.512,-1.227
0.019,-0.175,-1.675,-1.554,0.553,-0.658,-0.134,-0.193,-0.118,-0.893,-0.455,0.934,-0.114,-0.889,-0.074,-0.06,-0.049,-0.34,-0.42,0.439,-0.035,-0.143,-0.105,-1.119,-0.444,-0.598,-0.623,-0.48,-1.487,-0.391,0.132,-0.359,-0.245,-1.831,-0.447,0.007,0.063,-0.82,-0.14,-0.274
-0.007,-0.293,-1.884,-1.762,0.378,-0.908,-0.12,-0.104,-0.393,-0.713,-0.275,0.156,-0.064,-0.713,-0.152,-0.222,-0.195,-0.507,-0.28,0.469,-0.039,-0.159,-0.548,-1.848,-0.587,-0.656,-0.487,-0.388,-1.846,-0.194,0.217,-1.039,-0.307,-2.256,-0.698,-0.274,-0.221,-0.542,-0.425,-0.269
0.029,-0.191,-1.66,-1.227,0.766,-1.033,0.122,0.198,0.132,-0.826,-0.545,1.027,0.092,-0.313,0.028,-0.107,-0.045,-0.102,1.094,1.104,-0.031,-0.217,-1.023,-1.374,-0.959,-0.765,-0.336,-0.362,-0.996,-0.566,0.444,-1.729,-0.196,-0.907,-0.287,-0.098,-0.018,-0.706,-1.516,-1.093
0.002,0.011,-2.122,-1.018,0.338,-0.711,-0.039,0.192,0.346,-0.456,-0.158,-0.174,-0.047,0.511,0.037,-0.389,-0.039,-0.006,0.444,0.734,-0.092,-0.089,-0.521,-0.898,-0.994,-0.27,-0.499,0.231,-0.526,0.265,0.722,-1.303,-0.196,-0.336,-0.179,0.212,0.244,-0.132,-1.686,-0.827
0.107,-0.165,-1.383,-0.917,0.926,-0.616,-0.007,-0.379,0.499,-0.995,-0.456,1.063,0.071,-0.547,0.125,0.129,-0.013,-0.45,1.524,0.943,0.023,-0.162,-0.036,-1.309,-0.691,-0.706,-0.442,-0.583,-1.697,-0.475,0.174,-1.009,-0.23,-1.253,-0.652,-0.115,0.04,-0.793,-0.864,-0.652
0.05,-0.165,-1.619,-1.26,0.482,-0.732,0.046,-0.287,-0.024,-0.948,-0.457,0.64,-0.053,-0.662,-0.116,-0.085,-0.084,-0.396,-0.242,0.3,-0.036,-0.15,-0.203,-1.728,-0.691,-0.581,-0.569,-0.583,-1.637,-0.499,0.071,-0.503,-0.294,-2.07,-0.513,-0.041,0.076,-0.85,-0.148,-0.559
0.135,-0.185,-0.023,0.165,-0.559,-0.276,3.307,0.251,0.034,0.247,0.013,-0.089,0.028,0.057,0.166,0.431,-0.842,-0.764,0.063,1.199,2.296,0.409,-0.782,-0.386,-0.139,5.417,0.127,0.018,-0.345,0.826,1.056,-0.527,-0.091,-0.561,0.04,-0.021,-0.939,-0.33,0.111,-0.258
-0.342,-2.014,-0.143,-0.279,-0.005,-0.599,-0.049,-0.095,-0.292,-0.027,-0.0,-0.68,-0.542,-0.025,-0.117,0.381,-0.992,0.046,-0.278,-0.126,-0.396,3.099,0.2,0.402,-0.046,-0.993,-0.272,0.3,-0.09,0.314,0.154,-0.424,0.108,-0.039,-0.092,0.9,0.55,0.173,0.175,-0.587
-0.872,0.08,-0.22,-0.604,0.329,0.41,-0.662,0.355,1.092,0.762,0.316,-0.543,0.192,-0.188,0.211,-0.421,-0.042,-0.012,-2.799,0.168,-0.573,-0.622,-1.755,-2.014,-1.889,-1.823,-1.297,-1.489,-3.0,-1.827,-0.333,-2.271,-0.672,-1.076,-2.167,-1.138,-1.47,-0.85,-3.383,-0.896
-0.884,0.102,-0.166,-0.604,0.426,-1.695,-0.31,0.355,1.039,0.345,0.142,-0.446,0.145,-0.065,0.573,-0.461,0.01,0.028,-3.318,0.168,-0.477,-0.553,-1.418,-2.014,-1.739,2.177,-1.093,-1.489,-2.434,-1.482,-0.362,-1.933,-0.611,-1.004,-1.884,-0.667,-1.414,-0.725,-2.082,-0.896
-0.884,0.094,-0.076,-0.604,0.426,0.734,-0.31,0.455,0.823,0.722,0.258,-0.446,0.197,-0.065,0.573,-0.461,-0.039,0.036,-2.931,0.168,-0.477,-0.446,-1.597,-2.014,-1.739,-1.186,-1.093,-1.318,-2.54,-1.938,-0.456,-1.933,-0.722,-1.004,-1.884,-0.667,-1.583,-0.701,-2.643,-0.896
-0.872,0.08,-0.22,-0.604,0.279,-0.077,-0.434,0.355,1.092,0.762,0.316,-0.468,0.197,-0.065,0.211,-0.398,-0.042,0.232,-2.619,0.09,-0.573,-0.622,-1.755,-2.014,-1.934,-1.3,-1.056,-1.489,-3.0,-1.827,-0.333,-2.088,-0.722,-1.004,-2.167,-0.896,-1.47,-0.877,-3.184,-0.86
-0.884,0.102,-0.145,-0.604,0.426,-0.853,-0.346,0.355,0.987,0.669,0.316,-0.446,0.197,-0.065,0.526,-0.461,-0.039,0.008,-2.931,0.168,-0.477,-0.553,-1.673,-2.014,-1.739,-2.046,-0.964,-1.489,-2.167,-2.271,-0.556,-1.933,-0.722,-1.004,-1.661,-0.667,-1.583,-0.849,-2.643,-0.896
-0.872,0.102,-0.145,-0.604,0.382,-1.634,-0.241,0.402,1.039,0.728,0.258,-0.537,0.197,-0.065,0.573,-0.587,-0.042,0.094,-2.931,0.037,-0.573,-0.553,-1.673,-2.014,-1.611,-0.909,-1.13,-1.373,-2.767,-1.74,-0.456,-1.857,-0.722,-1.004,-1.884,-0.862,-1.47,-0.739,-2.643,-0.804
-0.884,0.102,-0.166,-0.604,0.426,-1.274,-0.31,0.355,1.039,0.293,0.142,-0.446,0.145,-0.065,0.573,-0.461,-0.042,0.028,-3.318,0.168,-0.477,-0.553,-1.418,-2.014,-1.739,-1.823,-1.093,-1.489,-2.434,-1.982,-0.362,-1.933,-0.611,-1.004,-1.884,-0.667,-1.414,-0.725,-2.082,-0.896
-0.884,0.042,-0.234,-0.604,0.426,-1.634,-0.31,0.244,0.823,0.511,0.258,-0.446,0.197,-0.065,0.573,-0.461,-0.039,-0.069,-2.931,0.168,-0.477,-0.557,-1.542,-2.014,-1.739,-0.909,-1.093,-1.373,-2.54,-1.993,-0.456,-1.933,-0.722,-1.004,-1.884,-0.667,-1.583,-0.813,-2.643,-0.896
-0.884,0.102,-0.145,-0.689,0.426,-0.853,-0.31,0.355,0.566,0.589,0.263,-0.446,0.197,-0.065,0.573,-0.461,-0.039,0.008,-2.931,0.168,-0.477,-0.553,-1.673,-1.899,-1.739,-1.401,-1.093,-1.489,-2.409,-2.146,-0.5,-1.933,-0.722,-1.004,-1.884,-0.667,-1.583,-0.849,-2.643,-0.896
-0.884,0.102,-0.171,-0.604,0.426,-0.942,-0.241,0.355,0.823,0.517,0.142,-0.446,0.145,-0.065,0.573,-0.461,-0.039,0.252,-3.122,0.168,-0.477,-0.553,-1.528,-2.014,-1.739,-1.099,-0.964,-1.489,-2.54,-1.811,-0.362,-1.933,-0.611,-1.004,-1.884,-0.667,-1.583,-0.718,-1.924,-0.896
-0.884,0.152,-0.076,-0.604,0.426,-1.013,-0.31,0.434,0.823,0.566,0.258,-0.385,0.192,-0.065,0.418,-0.461,-0.039,0.072,-2.931,0.168,-0.477,-0.496,-1.597,-2.014,-1.739,-1.138,-1.093,-1.396,-2.54,-1.749,-0.456,-1.862,-0.672,-1.004,-2.053,-0.667,-1.583,-0.671,-2.643,-0.896
-0.884,0.102,-0.234,-0.604,0.434,-1.695,-0.31,0.244,0.823,0.517,0.258,-0.485,0.145,-0.065,0.573,-0.461,-0.039,0.028,-2.799,0.195,-0.477,-0.553,-1.597,-2.014,-1.611,-1.379,-1.093,-1.429,-2.54,-1.811,-0.456,-1.801,-0.611,-1.004,-1.884,-0.667,-1.583,-0.725,-2.494,-0.804
-0.821,0.008,-0.22,-0.604,0.279,-1.202,-0.545,0.297,1.092,0.623,0.263,-0.623,0.197,-0.188,0.05,-0.421,-0.042,0.146,-2.619,0.09,-0.464,-0.749,-1.755,-2.014,-1.934,-1.671,-1.173,-1.984,-3.0,-2.296,-0.606,-2.516,-0.722,-1.076,-2.275,-1.138,-1.47,-1.239,-3.184,-0.86
-0.872,0.105,-0.114,-0.531,0.329,-1.695,-0.241,0.355,1.034,0.762,0.316,-0.543,0.197,-0.171,0.573,-0.587,-0.042,-0.031,-2.619,0.168,-0.573,-0.444,-1.533,-1.882,-1.889,-1.157,-1.13,-1.489,-2.85,-1.827,-0.333,-2.271,-0.722,-1.004,-1.884,-0.862,-1.47,-0.821,-3.184,-0.896
-0.884,0.147,-0.076,-0.604,0.426,-1.202,-0.31,0.507,0.823,0.608,0.258,-0.537,0.192,-0.065,0.368,-0.461,-0.039,0.166,-2.931,0.168,-0.477,-0.39,-1.597,-2.014,-1.739,-1.116,-1.093,-1.318,-2.54,-1.593,-0.456,-1.579,-0.672,-1.004,-1.995,-0.667,-1.583,-0.571,-2.643,-0.896
0.093,-1.501,-0.105,-0.941,0.882,-0.216,-0.031,-0.671,0.517,0.444,0.211,0.852,0.194,-0.54,-0.158,0.441,0.081,-0.615,-1.731,0.04,-0.793,-2.462,-1.333,-2.083,-1.139,-2.295,-0.343,-1.611,-2.905,-1.715,-0.333,-1.201,-0.502,-0.764,-2.833,-1.228,-1.067,-0.121,-2.21,-0.571
-0.841,-0.074,-0.349,-0.211,0.276,2.136,-0.487,0.486,1.32,0.907,0.424,-0.543,0.221,0.047,0.16,-0.421,0.034,0.232,-2.712,0.183,-0.597,-0.568,-1.738,-2.0,-2.056,-1.268,-1.111,-1.396,-2.961,-1.718,-0.214,-2.271,-1.253,-1.059,-2.17,-1.138,-1.44,-0.877,-3.347,-0.755
-2.049,-0.388,-0.205,-0.485,0.147,0.799,-1.018,-0.726,-0.272,-0.069,0.7,-0.286,-0.109,-0.517,-0.29,-0.68,-1.135,-0.619,-0.009,0.258,2.516,0.585,-0.18,0.088,0.804,5.084,0.122,1.225,0.061,2.29,0.185,0.029,0.136,0.19,-0.002,0.195,-0.593,0.941,0.038,0.332
-0.73,-0.526,-0.378,0.065,-1.041,-2.0,-0.44,-2.832,-0.992,-2.61,-1.532,-0.626,-0.371,1.199,-0.17,-0.595,-0.205,-2.24,-0.369,-0.897,0.797,0.116,-0.319,-1.284,0.525,0.444,0.111,0.215,-0.482,0.396,-0.934,-0.154,-0.061,-0.347,-0.352,-0.173,-0.349,0.482,0.393,1.129
