0.301,-0.143,-2.891,-1.037,-0.472,-0.828,-0.773,-2.112,0.229,-2.422,-0.873,-4.025,-0.03,-0.485,-0.155,-0.578,0.036,-1.493,-0.15,-0.103,-0.273,-0.296,-1.439,-1.287,-0.392,0.071,-0.014,-1.678,-1.716,-1.876,-0.787,0.651,-0.249,-0.178,-0.828,-0.242,0.158,-0.907,-0.077,-0.124
0.242,-0.034,-2.928,-0.629,-0.793,-1.27,-0.61,-2.938,-0.527,-3.078,-1.56,-4.082,-0.114,-0.877,-0.793,-0.591,-0.114,-1.485,-0.14,-0.289,-0.125,-0.141,-2.128,-2.062,-0.48,-0.596,-0.285,-2.482,-1.358,-2.239,-0.781,-0.619,-0.149,-0.758,-0.461,-0.578,-0.155,-0.794,-0.337,-0.378
0.289,-0.335,-2.153,-0.594,-0.728,-0.761,-0.659,-3.556,-0.541,-3.06,-1.631,-3.392,-0.289,-0.643,-0.422,-0.88,-0.34,-1.613,-0.008,0.473,-0.189,-0.061,-2.155,-1.425,-0.65,-0.727,-0.155,-1.736,-0.719,-1.369,-0.592,-0.552,-0.27,-0.856,-0.05,-0.195,-0.25,-0.592,-0.185,-0.006
-0.008,-0.263,-1.006,-0.833,-0.994,-0.558,-0.382,-1.694,-1.541,-1.952,-0.889,-1.358,-1.256,-0.574,-0.998,-0.42,0.075,-1.063,-2.06,-0.66,0.192,-0.087,-2.006,-1.187,-0.761,-0.693,-0.143,-1.83,-0.934,-2.357,-0.734,-0.707,0.376,-1.1,-0.233,-0.709,0.298,-0.965,4.243,-0.173
0.247,-0.028,-2.703,-0.54,-0.787,-1.418,-0.575,-3.175,-0.489,-3.151,-1.595,-3.876,-0.13,-0.751,-0.713,-0.694,-0.167,-1.584,-0.13,-0.28,-0.199,-0.089,-2.003,-1.845,-0.47,-0.976,-0.299,-2.57,-1.247,-2.142,-0.755,-0.653,-0.167,-0.635,-0.404,-0.837,-0.165,-0.917,-0.306,-0.36
0.243,0.018,-1.865,-1.02,-1.27,-0.577,-0.422,-2.457,-1.506,-2.862,-1.223,-1.493,-0.98,-0.524,-0.83,-0.5,-0.176,-1.591,-1.806,-0.578,-0.114,0.197,-1.203,-0.749,-0.458,-1.022,-0.048,-1.943,-0.537,-1.721,-0.507,0.085,0.135,-0.811,0.046,-0.438,0.12,-0.46,4.025,-0.392
0.279,-0.164,-3.535,-1.225,0.133,-1.031,-0.134,-2.36,-0.276,-2.425,-0.956,-2.289,0.22,-0.517,-0.112,-0.386,0.118,-1.678,0.434,0.747,-0.134,-0.172,0.289,-0.166,-1.11,-0.711,0.181,-1.395,-1.605,-0.865,-0.277,-0.634,-0.098,0.081,-0.561,-0.457,0.048,-0.492,-0.429,-0.598
0.238,-1.082,-0.171,-0.124,-0.304,-2.036,-0.949,-1.506,-0.019,-1.714,-0.69,-0.891,-0.882,-0.099,-0.055,0.384,2.039,-0.549,1.155,-0.457,-0.255,0.149,-0.667,-0.007,-0.68,-0.454,0.57,-0.872,0.049,-1.16,-0.223,-0.83,-0.973,-0.036,0.062,0.08,-0.583,-0.793,-1.132,-1.96
0.078,-0.007,-3.53,-0.666,-0.568,-0.346,-0.289,-1.396,-0.739,-2.024,-0.879,-2.249,-0.209,-0.643,-0.345,-0.433,0.198,-0.84,0.657,0.042,-0.082,0.019,0.24,0.101,-1.223,0.415,0.405,0.63,-0.408,0.181,-0.008,-0.159,-1.326,0.087,0.079,-0.015,0.061,0.991,-0.243,0.091
-0.055,-0.158,-4.251,-1.316,-0.251,-0.034,-0.198,-0.299,-0.461,-0.219,-0.316,-0.563,0.246,-0.355,-1.095,-0.426,-0.471,-0.937,-0.058,-0.296,-0.349,-0.557,-5.784,-2.389,-0.758,-0.604,-0.451,-2.393,-0.25,-2.373,-1.173,-1.334,-0.391,-0.722,-0.661,-0.789,-0.547,-2.768,-0.339,-0.536
0.098,0.046,-3.25,-0.348,-0.497,-0.809,-0.148,-1.797,-0.654,-2.297,-1.249,-2.518,0.292,-0.278,-0.66,-0.65,0.104,-1.041,0.474,0.024,0.075,-0.139,-0.845,-0.545,-1.104,-0.08,0.373,-0.014,-0.526,-0.499,-0.551,-0.861,1.098,0.328,0.074,-0.19,0.013,0.64,-0.051,0.425
-0.493,-0.019,-0.228,-0.684,-0.925,-0.806,0.329,-1.663,-0.559,-0.569,0.213,1.878,-0.735,-0.64,-0.276,-1.684,-0.489,-0.438,-0.331,-0.25,-0.04,-0.198,0.37,0.389,0.778,0.989,0.056,2.296,0.686,0.951,-0.04,0.734,0.316,0.88,0.278,1.59,-1.377,1.417,0.129,0.139
0.476,-1.211,0.141,-0.198,-0.194,-0.619,-0.148,-0.211,-0.879,0.152,0.059,0.089,0.1,-0.265,-0.3,0.474,-0.122,-0.378,-0.225,-1.977,-0.596,-1.668,-0.479,-0.229,-3.177,-0.429,-0.785,-0.318,-0.379,-0.534,-0.219,-0.801,-0.395,-0.16,0.086,-1.389,-1.329,-0.125,-1.466,-2.549
0.133,-0.386,-3.173,-1.143,-0.976,-1.324,-0.555,-2.567,-0.625,-2.938,-1.11,-2.751,-0.053,-1.049,-0.652,-0.559,-0.097,-1.281,-0.105,-0.162,-0.043,-0.403,-1.496,-1.976,-0.729,-0.774,-0.66,-4.234,-1.75,-2.465,-1.142,-1.198,-0.123,-1.039,-0.51,-0.555,-0.154,-2.141,-0.145,-0.24
0.028,-0.145,-1.547,-0.661,-1.081,-0.549,-0.539,-1.656,-1.35,-2.603,-1.251,-1.413,-1.086,-0.465,-0.956,-0.403,0.118,-0.833,-2.276,-0.704,0.19,-0.02,-1.476,-0.925,-0.465,-0.599,0.063,-1.613,-0.965,-1.571,-0.386,0.16,0.258,-0.952,-0.051,-0.227,0.312,-0.851,4.748,-0.198
0.128,-0.039,-3.646,-0.924,-0.075,-0.629,-0.0,-1.354,-0.48,-2.282,-0.848,-1.124,-0.022,-0.454,0.029,-0.286,0.07,-0.815,0.165,0.399,-0.049,0.032,-0.357,0.031,-1.829,-0.772,0.253,-1.128,-0.355,-1.361,-0.534,0.07,-1.19,0.212,0.056,-0.496,0.068,-0.292,-0.785,-1.175
0.071,-1.147,-0.35,-0.276,-0.595,-0.424,0.064,-0.278,-0.091,0.004,-0.236,-0.599,-0.013,1.311,-0.617,-0.179,-0.304,-0.359,-0.197,-0.697,0.003,-1.338,-1.231,-1.132,0.573,0.53,-0.59,-0.5,-0.188,-0.068,0.18,-1.093,-0.095,0.458,-0.208,0.237,0.477,-0.401,0.303,0.447
-0.182,-0.614,-0.507,-1.152,-0.282,0.463,0.121,-0.177,-1.992,0.47,0.587,0.224,-0.104,-0.388,-0.93,0.159,0.049,-0.086,-0.061,-0.169,0.153,0.093,-0.448,0.327,-0.298,-0.152,-0.103,-0.45,0.584,0.562,0.535,-1.538,-0.04,-1.097,0.036,-0.487,0.53,-0.563,-0.281,-0.396
-0.199,-0.698,-1.119,-1.868,-0.559,0.29,-0.069,-1.193,-2.628,-0.99,-0.382,-0.466,-0.203,-0.471,-1.179,-0.128,-0.101,-0.639,-0.137,-0.22,0.154,0.048,-0.503,0.065,-0.311,-0.156,0.032,-0.331,0.67,0.094,0.312,-1.633,-0.014,-0.685,0.137,-0.346,0.545,-0.595,-0.325,-0.387
-0.175,-0.601,-0.559,-1.107,-0.35,0.471,0.085,-0.471,-2.173,0.429,0.584,0.049,-0.145,-0.478,-1.077,0.019,-0.07,-0.252,-0.035,-0.169,0.179,0.107,-0.455,0.047,-0.265,-0.089,-0.066,-0.576,0.358,0.636,0.76,-1.323,-0.083,-1.119,-0.076,-0.429,0.64,-0.676,-0.258,-0.379
-0.211,-0.555,-0.932,-1.102,-0.507,0.289,0.1,-1.203,-2.301,-0.65,-0.334,-0.565,-0.233,-0.157,-1.145,-0.301,-0.144,-0.507,-0.137,-0.236,0.166,0.048,-0.392,0.288,-0.216,-0.098,0.128,0.41,0.943,0.268,0.428,-1.502,0.069,-0.414,0.281,-0.184,0.523,-0.112,-0.347,-0.356
-0.199,-0.614,-0.535,-0.989,-0.282,0.468,0.158,-0.118,-1.819,0.499,0.6,0.16,-0.104,-0.231,-0.823,0.061,-0.114,-0.095,-0.047,-0.169,0.153,0.079,-0.392,0.398,-0.207,-0.155,-0.002,-0.323,0.648,0.683,0.73,-1.354,-0.06,-0.924,0.027,-0.513,0.592,-0.542,-0.284,-0.379
-0.199,-0.648,-0.984,-1.373,-0.559,0.29,-0.069,-1.084,-2.612,-0.745,-0.099,-0.466,-0.203,-0.762,-1.249,-0.128,-0.101,-0.568,-0.104,-0.192,0.178,0.179,-0.405,0.382,-0.277,-0.154,0.07,-0.453,0.618,0.437,0.36,-1.641,-0.014,-0.426,0.127,-0.377,0.592,-0.698,-0.313,-0.402
-0.164,-0.601,-0.619,-1.016,-0.35,0.353,-0.003,-0.655,-2.121,0.346,0.52,-0.424,-0.129,-0.471,-1.099,-0.041,-0.092,-0.44,-0.047,-0.178,0.191,0.179,-0.369,0.254,-0.158,-0.094,0.083,-0.26,0.385,0.888,0.794,-1.24,-0.059,-0.815,0.039,-0.407,0.616,-0.511,-0.253,-0.372
-0.199,-0.648,-0.756,-1.149,-0.448,0.404,0.017,-0.765,-2.527,0.002,0.034,-0.173,-0.145,-0.591,-1.207,-0.001,-0.101,-0.431,-0.085,-0.177,0.166,0.179,-0.503,0.134,-0.277,-0.218,0.016,-0.545,0.686,0.432,0.436,-1.385,-0.092,-0.7,0.127,-0.586,0.592,-0.698,-0.293,-0.387
-0.211,-0.624,-0.942,-1.375,-0.505,0.286,0.033,-1.029,-2.458,-0.709,-0.297,-0.349,-0.204,-0.282,-1.031,-0.183,-0.245,-0.458,-0.137,-0.22,0.153,-0.028,-0.627,-0.21,-0.364,-0.165,-0.038,-0.606,0.548,-0.074,0.258,-1.607,-0.01,-0.792,0.041,-0.331,0.501,-0.599,-0.347,-0.387
0.035,-2.928,-0.215,-0.705,0.8,0.165,-0.418,1.809,-1.453,0.59,0.489,-0.172,-0.103,-0.058,-1.471,0.104,-0.045,1.026,-0.333,-0.163,0.003,-7.672,0.108,-0.473,0.746,-0.006,-0.23,0.743,0.141,0.675,0.268,-0.091,0.034,-0.371,-0.47,0.281,-0.044,-0.077,-0.435,-0.304
0.05,-4.018,-0.111,-0.187,0.066,0.0,0.57,1.242,-0.401,0.88,0.431,-0.101,-0.933,0.407,0.31,-0.039,0.551,1.198,-0.119,0.062,0.146,-3.607,-1.355,-0.701,0.188,-0.208,-0.917,-0.118,-0.754,-0.968,-1.153,-0.774,-0.671,-0.118,-1.608,-0.417,-0.282,-0.454,-0.174,-0.011
-0.194,-0.108,0.159,-0.083,-0.267,1.185,0.006,-0.341,0.001,0.788,0.159,0.583,-1.434,0.001,0.188,0.447,-0.11,0.167,-0.143,-0.088,-0.123,-0.516,-2.905,-0.909,-1.429,-4.498,-1.162,-5.905,-0.29,-7.637,-2.724,-5.455,-1.066,-0.29,-0.254,-1.815,-0.038,-4.0,-0.29,-0.395
-0.087,-0.069,3.679,3.709,3.046,0.363,0.153,0.561,1.547,1.283,0.475,0.277,0.385,1.279,1.538,-0.037,-0.401,0.322,0.294,0.554,0.018,-0.136,3.396,3.519,1.255,-0.232,0.008,0.286,0.027,1.01,0.251,0.477,0.237,0.658,0.224,0.756,0.33,0.36,0.152,0.098
-0.2,0.252,-0.5,-0.277,-2.037,1.711,0.1,-0.221,-0.774,-0.413,0.114,-0.768,-0.328,-0.284,-0.477,-0.646,0.365,-0.413,-0.435,-0.386,-0.889,-0.47,-1.556,-0.403,-1.406,-10.037,-0.111,-6.369,-0.052,-6.302,-2.524,-2.262,-0.335,-0.298,0.082,-2.901,-0.299,-3.696,-0.138,-0.605
-0.034,0.047,-0.235,0.003,-1.912,0.014,0.047,-0.548,-0.396,-0.761,-0.202,-0.579,-0.035,-0.105,-0.299,-0.316,0.309,-0.329,-0.024,-0.61,-0.35,-0.491,-1.423,-0.404,-0.985,-8.021,-0.233,-6.721,-0.112,-7.146,-2.686,-1.663,-1.42,-0.29,-0.002,-1.936,-0.146,-3.784,-0.032,-0.38
-0.339,-0.739,0.0,-0.089,-0.306,-0.6,-0.556,-0.622,-0.339,-0.806,-0.339,0.978,-0.039,-0.156,-2.139,-1.156,-0.206,-0.622,-0.072,-0.006,1.444,0.236,-1.75,-0.222,-0.306,-0.5,-0.722,-0.722,-0.014,-1.639,-0.722,-6.722,0.194,-0.056,0.278,0.194,0.028,-0.472,-0.306,-0.014
0.111,-0.418,0.448,-4.514,-3.931,0.153,-0.233,-1.289,-0.863,0.096,-0.722,-0.597,-0.488,-1.951,-0.261,-0.25,-0.015,-0.201,-0.89,-1.015,-0.032,0.092,-0.691,0.73,-0.413,0.159,-0.088,0.848,-0.004,1.282,-0.317,0.349,0.155,0.24,-0.247,0.143,-0.019,0.367,-0.877,-0.877
-1.617,0.577,0.375,1.369,-0.222,-0.681,0.679,0.994,0.253,1.003,0.216,2.5,-0.154,0.841,0.059,-1.25,-0.59,1.262,-0.181,-1.043,-1.125,13.319,0.143,0.954,-0.27,-0.746,10.441,-0.554,0.166,-0.533,-0.474,1.429,-0.146,0.494,0.594,-0.286,-0.014,0.012,0.206,1.409
-0.636,0.086,-0.113,1.369,-0.409,-0.002,2.702,1.444,0.444,1.003,0.216,0.985,-0.125,1.123,1.846,-0.247,-0.455,1.744,-0.011,-1.043,-0.12,14.531,-2.115,0.954,-0.078,-0.432,10.303,-0.27,0.349,-0.533,-0.474,0.584,-0.286,0.679,0.203,-0.612,-0.088,0.303,0.166,1.409
-0.404,1.335,8.0,5.514,0.534,-0.851,0.75,2.024,0.53,3.12,1.178,1.524,-0.002,1.261,0.117,-0.45,-0.001,1.839,0.105,0.14,-1.547,0.758,4.273,3.549,0.332,-0.8,0.545,2.129,0.198,1.605,0.828,1.046,-0.095,0.765,-0.081,-0.227,-0.101,1.649,-0.052,0.081
2.778,1.0,0.044,0.2,0.111,0.444,0.4,0.444,1.8,0.111,0.0,0.444,0.111,0.444,3.6,0.4,0.111,0.911,0.0,0.0,-1.389,-0.5,-0.222,-0.5,-0.056,-0.222,0.0,-0.222,-4.5,-0.056,0.0,-0.222,-0.056,-0.222,0.0,0.0,-0.056,-0.056,0.0,0.0
0.04,0.742,0.298,0.9,0.534,-0.25,0.676,2.576,3.838,1.1,0.282,1.003,-0.024,1.003,4.258,0.048,-0.032,1.932,-0.035,0.059,-1.527,0.339,0.173,0.642,0.386,-0.8,0.451,1.688,2.285,0.688,0.041,0.741,-0.106,0.741,2.767,-0.387,-0.049,1.302,-0.023,0.013
1.969,1.139,0.116,0.486,0.255,0.017,0.605,1.374,3.446,0.344,-0.014,0.833,0.065,0.833,5.058,0.034,0.16,2.044,0.0,-0.003,-1.559,-0.008,-0.065,0.024,0.155,-0.645,0.31,1.012,-0.988,0.253,-0.033,0.4,-0.073,0.4,2.367,-0.376,0.041,1.42,0.0,-0.008
1.286,1.158,0.123,0.587,0.301,-0.324,0.676,1.536,4.105,0.384,-0.08,0.98,0.016,0.98,5.571,-0.306,0.179,2.313,0.0,-0.02,0.333,0.495,-0.047,0.12,0.161,-0.214,0.328,0.917,0.245,0.229,-0.021,0.495,-0.047,0.495,2.667,-0.13,0.083,1.313,0.0,-0.005
0.424,1.128,0.137,0.694,0.346,-0.722,0.684,1.471,4.369,0.403,-0.177,1.028,-0.052,1.028,5.444,-0.514,0.128,2.128,-0.002,-0.034,0.589,0.467,0.298,0.683,0.552,0.397,0.594,2.854,1.589,1.683,0.61,0.873,0.118,0.873,3.683,0.397,0.039,2.198,-0.004,0.097
0.76,1.028,0.512,1.199,0.777,-0.034,0.812,2.307,4.694,2.684,0.484,1.194,0.19,1.194,5.493,-0.139,0.138,2.116,0.084,0.034,-0.09,0.5,0.265,0.71,0.51,-0.065,0.565,2.49,2.0,1.34,0.39,0.875,0.04,0.875,3.56,0.125,0.01,1.96,-0.01,0.065
0.961,0.869,0.242,1.099,0.317,-0.01,0.765,1.5,4.578,1.279,0.05,1.143,-1.046,1.143,5.415,-0.048,0.141,1.716,-0.019,-0.058,0.277,0.395,-0.028,0.655,0.008,-0.032,0.539,1.556,2.183,-0.147,-0.11,0.853,-1.527,0.853,3.629,0.207,0.031,1.55,-0.123,-0.048
0.358,0.568,0.24,0.999,0.272,-0.028,0.699,1.364,4.313,1.295,0.143,1.052,-1.016,1.052,5.113,-0.114,0.105,1.477,-0.008,-0.033,-0.412,0.4,-0.056,0.607,0.024,-0.438,0.512,1.4,2.263,-0.35,-0.235,0.824,-1.36,0.824,3.449,-0.06,-0.001,1.45,-0.118,-0.056
0.133,0.578,0.207,0.917,0.25,-0.207,0.652,1.191,4.16,1.109,0.056,0.999,-0.917,0.999,4.863,-0.287,0.123,1.46,-0.007,-0.043,-0.255,0.29,-0.143,0.545,-0.182,-0.382,0.464,0.416,2.272,-0.698,-0.437,0.773,-2.0,0.773,3.52,0.024,-0.025,0.541,-0.099,-0.143
0.399,0.517,0.461,1.152,0.581,0.284,0.714,2.111,4.097,2.483,0.571,1.061,-0.381,1.061,4.66,0.043,0.103,1.643,0.04,0.04,-0.505,0.298,-0.064,0.563,-0.052,-0.444,0.462,0.906,2.332,-0.529,-0.308,0.766,-1.508,0.766,3.298,0.02,-0.055,0.769,-0.098,-0.094
-1.543,0.457,0.596,1.341,0.897,-0.5,0.864,2.6,4.716,3.086,0.67,1.236,0.758,1.236,5.569,-0.247,-0.062,1.651,0.096,0.096,-1.146,0.25,-0.607,-0.014,-0.522,-1.143,0.372,-0.501,0.843,-2.422,-0.993,0.54,-2.173,0.54,3.111,-0.612,-0.046,0.473,-0.178,-0.178
-0.972,-0.35,-0.05,0.2,-0.2,-0.156,0.4,-0.156,1.8,-0.2,-0.006,0.444,0.2,0.444,4.194,-0.022,-0.039,0.2,-0.006,-0.006,-0.347,-0.125,-0.125,-0.5,0.0,-0.056,0.0,-0.056,-4.5,0.0,-0.014,-0.222,-0.5,-0.222,-0.014,-0.056,-0.014,0.0,-0.014,-0.014
-1.222,0.684,0.19,0.778,0.556,-0.938,0.734,1.699,4.194,1.266,0.129,1.028,0.556,1.028,5.16,-0.666,-0.049,1.51,0.04,0.04,-0.875,0.29,-0.172,0.5,0.0,-0.61,0.515,0.685,1.625,-0.165,-0.31,0.75,-1.5,0.75,3.36,-0.31,-0.035,0.81,-0.085,-0.085
-0.68,0.32,-0.17,0.16,0.017,-0.667,0.558,0.333,2.85,-0.289,-0.156,0.667,0.398,0.667,4.939,-0.578,-0.027,0.85,0.0,0.0,-0.204,-0.49,-0.808,-0.359,-0.931,0.0,0.253,-1.4,-1.702,-2.522,-0.804,0.2,-3.102,0.2,2.424,0.041,-0.008,-0.331,-0.2,-0.2
-0.502,0.444,0.391,0.955,0.741,-0.08,0.821,2.107,4.0,2.75,0.694,1.063,0.884,1.063,5.533,-0.223,-0.02,1.455,0.105,0.105,-0.13,0.161,-1.047,-0.688,-0.938,-0.854,0.25,-1.583,-0.667,-3.75,-1.255,0.229,-2.521,0.229,2.745,-0.688,-0.005,0.063,-0.214,-0.214
-0.943,-0.311,-0.03,-0.643,-0.215,0.011,-0.596,-0.116,-0.072,-0.577,-0.474,1.64,-0.583,-0.354,-0.079,0.142,0.016,-0.079,-0.353,-0.72,0.061,-0.194,-2.439,-2.154,-2.272,-1.114,-0.462,-1.757,-0.606,-4.072,-0.945,-2.129,-2.055,-1.086,-0.197,-0.182,0.803,-0.658,-0.96,-1.449
-0.182,0.303,-1.546,1.054,-1.792,0.097,-0.589,-0.262,0.571,-0.238,-0.111,-0.27,-1.757,0.421,0.617,-0.389,-0.01,-1.032,-1.483,-3.21,0.741,1.114,0.04,-0.022,1.567,0.148,0.655,-2.339,-0.308,-0.708,-0.408,-0.145,-0.047,-0.376,-0.794,-0.017,0.04,-1.786,1.76,5.01
0.066,4.832,0.216,1.382,0.029,0.067,0.282,0.117,-3.468,0.067,-0.071,0.6,-0.009,0.467,-0.637,0.066,-0.018,0.066,0.066,0.0,-0.145,-5.699,0.23,-0.217,-0.045,-0.286,-0.27,-0.179,-0.413,0.0,0.063,-2.571,-0.038,-0.286,-0.688,-0.145,-0.02,-0.145,-0.145,0.0
0.489,-0.444,-0.532,0.004,-0.358,1.003,0.4,1.18,-0.086,0.562,0.921,-0.292,7.626,-1.026,-0.354,0.108,-0.43,1.44,0.204,0.583,0.422,-0.275,0.162,0.774,0.643,-0.317,0.158,0.797,-0.303,0.712,0.957,-0.1,2.594,0.314,-0.213,-0.095,-0.521,0.44,-0.19,0.532
-0.231,0.674,2.444,0.992,-1.717,-0.197,0.237,1.074,-0.874,0.637,-0.358,0.0,-1.139,-0.611,-2.27,-1.226,-0.153,0.803,-0.857,-2.939,0.117,1.145,-0.274,0.957,1.886,0.206,0.372,0.145,0.532,0.166,-0.013,-0.077,0.449,1.36,0.188,-0.578,-0.016,-0.194,0.385,1.141
-1.175,-1.303,-4.091,1.123,1.261,-1.249,-0.079,-0.554,-0.182,-0.224,-0.725,0.209,0.126,0.771,-1.634,0.297,0.0,-0.854,-0.217,0.232,-1.171,-1.668,-7.519,-2.239,-1.48,-0.546,-0.325,-3.794,-1.546,-1.99,-1.869,-1.826,0.009,-0.652,-2.196,-0.098,0.0,-3.363,-0.237,-0.059
0.738,-0.458,-0.426,-2.644,-0.562,0.646,0.063,-1.02,-1.079,-1.203,-1.001,-1.174,-0.046,-0.511,-0.458,0.143,-0.154,-0.583,-0.214,-0.316,1.286,0.725,3.96,3.325,0.333,0.643,-0.735,1.131,0.342,2.225,1.864,-0.56,-1.745,0.305,-0.121,0.231,-0.686,0.852,0.308,-0.351
0.023,-0.574,-2.317,-2.217,-0.472,0.499,-0.529,-1.317,-1.286,-1.96,-1.619,-1.437,-0.03,-0.489,-1.162,-0.029,-0.146,-1.06,-0.173,-0.071,0.408,0.255,2.025,1.948,0.215,0.479,-0.016,0.65,0.154,1.291,1.374,-0.761,-1.736,0.24,-0.626,0.025,1.686,0.378,0.218,0.0
0.349,0.666,1.118,0.617,-0.143,0.49,-0.286,0.684,0.169,0.794,0.354,-0.032,-0.073,0.374,-0.198,-0.071,0.214,1.214,0.133,-0.497,-1.632,-0.503,-0.592,-0.809,-0.231,0.758,-0.411,-0.198,-0.16,-0.618,-0.206,0.726,-0.213,-0.102,0.291,-0.462,-0.923,0.077,-0.114,-0.249
-0.011,-0.02,-0.248,-0.225,-0.205,-0.103,-0.011,-0.02,-0.906,-0.139,-0.069,-1.06,-6.458,-0.071,-0.272,-0.225,-0.325,-0.0,-0.182,-0.054,-0.1,-0.003,-0.308,0.274,0.081,-0.12,-0.146,-0.003,0.838,-0.095,-0.055,-0.406,3.956,0.154,0.338,0.141,0.336,-0.165,-0.059,0.037
